ibnr;ld;dst;kz;name;length;namel;dstabk;gonr;goabk;gdenr;gemeinde;kt;bp;vp;vg;vd;ycoord;xcoord;height;karte1;karte2
8587519;85;87519;5;Küssnacht am Rigi, Fänn Nord;28;;;839;ZVB;1331;Küssnacht (SZ);SZ;*;*;;;676'855;218'385;433;▲;▲
8591755;85;91755;9;Küssnacht am Rigi, Fänn Süd;27;;;839;ZVB;1331;Küssnacht (SZ);SZ;*;*;;;676'652;218'030;433;▲;▲
8595453;85;95453;7;Küssnacht am Rigi, Fännring;27;;;841;AAGS;1331;Küssnacht (SZ);SZ;*;*;;;676'842;217'929;433;▲;▲
8594729;85;94729;1;Küssnacht am Rigi, Giessenweg;29;;;841;AAGS;1331;Küssnacht (SZ);SZ;*;*;;;675'817;215'255;450;▲;▲
8595501;85;95501;3;Küssnacht am Rigi, Gloritobel;29;;;841;AAGS;1331;Küssnacht (SZ);SZ;*;*;;;675'610;215'490;460;▲;▲
8577206;85;77206;1;Küssnacht am Rigi, Hauptplatz;29;;;841;AAGS;1331;Küssnacht (SZ);SZ;*;*;;;676'127;214'991;457;▲;▲
8577208;85;77208;7;Küssnacht am Rigi, Honegg;25;;;841;AAGS;1331;Küssnacht (SZ);SZ;*;*;;;675'927;214'018;469;▲;▲
8594723;85;94723;4;Küssnacht am Rigi, Kelmattstr.;30;;;841;AAGS;1331;Küssnacht (SZ);SZ;*;*;;;676'145;215'274;453;▲;▲
8591702;85;91702;1;Küssnacht am Rigi, Litzi;24;;;841;AAGS;1331;Küssnacht (SZ);SZ;*;*;;;675'536;215'037;442;▲;▲
8594725;85;94725;9;Küssnacht am Rigi, Moosrüti;27;;;841;AAGS;1331;Küssnacht (SZ);SZ;*;*;;;675'213;215'572;522;▲;▲
8587770;85;87770;4;Küssnacht am Rigi, Oberdorf;27;;;839;ZVB;1331;Küssnacht (SZ);SZ;*;*;;;676'270;215'260;457;▲;▲
8587582;85;87582;3;Küssnacht am Rigi, Plaza;24;;;839;ZVB;1331;Küssnacht (SZ);SZ;*;*;;;675'855;215'141;457;▲;▲
8592405;85;92405;0;Küssnacht am Rigi, Räbmatt;26;;;841;AAGS;1331;Küssnacht (SZ);SZ;*;*;;;676'149;214'722;450;▲;▲
8595481;85;95481;8;Küssnacht am Rigi, Rotenhofstr;30;Küssnacht am Rigi, Rotenhofstrasse;;839;ZVB;1331;Küssnacht (SZ);SZ;*;*;;;675'822;213'570;472;▲;▲
8594726;85;94726;7;Küssnacht am Rigi, Sagiweg;26;;;841;AAGS;1331;Küssnacht (SZ);SZ;*;*;;;675'791;214'146;454;▲;▲
8594727;85;94727;5;Küssnacht am Rigi, Schulhaus;28;;;841;AAGS;1331;Küssnacht (SZ);SZ;*;*;;;675'975;214'456;451;▲;▲
8594728;85;94728;3;Küssnacht am Rigi, Seeburg;26;;;841;AAGS;1331;Küssnacht (SZ);SZ;*;*;;;675'673;214'088;438;▲;▲
8505665;85;5665;5;Küssnacht am Rigi, Seilbahn;27;;;841;AAGS;1331;Küssnacht (SZ);SZ;*;*;;;676'022;214'391;446;▲;▲
8578660;85;78660;8;Küttigen, Aabach;16;;;840;BBA;4008;Küttigen;AG;*;*;;;646'783;250'859;410;▲;▲
8500592;85;592;6;Küttigen, Abzw. Giebel;22;;;801;PAG;4008;Küttigen;AG;*;*;;;646'292;252'533;451;▲;▲
8500687;85;687;4;Küttigen, Benken-Klus;21;;;801;PAG;4008;Küttigen;AG;*;*;;;645'196;252'647;462;▲;▲
8502687;85;2687;2;Küttigen, Fischbach;19;;;801;PAG;4008;Küttigen;AG;*;*;;;644'966;253'407;536;▲;▲
8502682;85;2682;3;Küttigen, Grossmatt;19;;;801;PAG;4008;Küttigen;AG;*;*;;;646'355;253'330;530;▲;▲
8502684;85;2684;9;Küttigen, Hinterrain;20;;;840;BBA;4008;Küttigen;AG;*;*;;;645'913;250'695;401;▲;▲
8578661;85;78661;6;Küttigen, Kirchberg;19;;;840;BBA;4008;Küttigen;AG;*;*;;;647'278;251'101;410;▲;▲
8572390;85;72390;8;Küttigen, Kreuz;15;;;801;PAG;4008;Küttigen;AG;*;*;;;645'950;251'918;410;▲;▲
8502686;85;2686;4;Küttigen, Oberdorf;18;;;801;PAG;4008;Küttigen;AG;*;*;;;645'637;252'280;434;▲;▲
8502683;85;2683;1;Küttigen, Post;14;;;840;BBA;4008;Küttigen;AG;*;*;;;645'975;251'543;410;▲;▲
8572389;85;72389;0;Küttigen, Stock;15;;;801;PAG;4008;Küttigen;AG;*;*;;;646'172;251'062;418;▲;▲
8571487;85;71487;3;Küttigkofen, Bismarck;21;;;801;PAG;2465;Buchegg;SO;*;*;;;606'440;222'596;481;▲;▲
8581034;85;81034;1;Küttigkofen, Dorf;17;;;801;PAG;2465;Buchegg;SO;*;*;;;605'824;222'165;481;▲;▲
8571489;85;71489;9;Küttigkofen, Schulhaus;22;;;801;PAG;2465;Buchegg;SO;*;*;;;605'832;221'737;495;▲;▲
8508252;85;8252;9;Lädeli;6;;LAED;45;BLS-ebt;928;Heimberg;BE;*;*;;*;613'012;181'171;551;▲;▲
8530322;85;30322;2;Läger;5;;;3078;GGM-shet;576;Grindelwald;BE;*;*;;;640'443;163'007;1802;▲;▲
8576797;85;76797;0;Längenbühl, Bach;16;;;146;STI;948;Forst-Längenbühl;BE;*;*;;;606'894;178'321;665;▲;▲
8576798;85;76798;8;Längenbühl, Grizzlibär;22;;;146;STI;948;Forst-Längenbühl;BE;*;*;;;607'396;178'140;669;▲;▲
8576799;85;76799;6;Längenbühl, Weiermatt;21;;;146;STI;948;Forst-Längenbühl;BE;*;*;;;608'137;178'400;670;▲;▲
8507162;85;7162;1;Längenschachen (See);20;;LATS;192;BLS-ths;934;Oberhofen am Thunersee;BE;*;*;;;618'409;174'944;560;▲;▲
8501695;85;1695;6;Längfluh;8;;;234;LSF;6290;Saas-Fee;VS;*;*;;;635'363;103'796;2872;▲;▲
8571472;85;71472;5;Lätti, Dorf;11;;;850;RBS Auto;310;Rapperswil (BE);BE;*;*;;;599'400;209'810;537;▲;▲
8581033;85;81033;3;Lätti, Hauptstrasse;19;;;850;RBS Auto;310;Rapperswil (BE);BE;*;*;;;599'358;209'834;534;▲;▲
8500035;85;35;6;Läufelfingen;12;;LF;11;SBB;2852;Läufelfingen;BL;*;*;;*;631'528;249'117;559;▲;▲
8578041;85;78041;1;Läufelfingen, Adlike-Rank;25;;;793;BOGG;2852;Läufelfingen;BL;*;*;;;632'639;249'048;628;▲;▲
8592449;85;92449;8;Läufelfingen, Bahnhof;21;;;879;BLT Auto;2852;Läufelfingen;BL;*;*;;;631'545;249'154;561;▲;▲
8587564;85;87564;1;Läufelfingen, Dorf;18;;;879;BLT Auto;2852;Läufelfingen;BL;*;*;;;631'447;249'492;559;▲;▲
8501148;85;1148;6;Lécheires (bif);15;;LECR;11;CFF;5633;Echandens;VD;*;;;;531'896;154'107;399;▲;▲
8504137;85;4137;6;Léchelles;9;;LECH;11;CFF;2053;Belmont-Broye;FR;*;*;;*;567'419;186'456;551;▲;▲
8504145;85;4145;9;Léchelles Tanklager (embr);26;;TKLL;11;CFF;2053;Belmont-Broye;FR;*;*;*;;569'596;186'696;602;▲;▲
8531111;85;31111;8;Léchereuse;10;;;331;TCP-tps;6151;Champéry;VS;*;*;;;552'809;113'775;1673;▲;▲
8579531;85;79531;0;Léteygeon;9;;;853;TSD-asdt;6084;Hérémence;VS;*;*;;;596'530;107'500;1570;▲;▲
8579137;85;79137;6;L'Abbaye, place du village;26;;;731;AVJ;5871;L'Abbaye;VD;*;*;;;514'361;167'085;1020;▲;▲
8570160;85;70160;7;L'Abbaye, Crêt-Blanc;20;;;764;MBC Auto;5871;L'Abbaye;VD;*;*;;;515'694;167'987;1075;▲;▲
8579139;85;79139;2;L'Abbaye, Groenroud;19;;;731;AVJ;5871;L'Abbaye;VD;*;*;;;513'051;166'018;1020;▲;▲
8579138;85;79138;4;L'Abbaye, Les Collondés;23;;;731;AVJ;5871;L'Abbaye;VD;*;*;;;513'942;166'865;1020;▲;▲
8570159;85;70159;9;L'Abbaye, Petra Félix;21;;;764;MBC Auto;5871;L'Abbaye;VD;*;*;;;516'550;168'125;1144;▲;▲
8579905;85;79905;6;L'Abergement, village;21;;;801;PAG;5741;L'Abergement;VD;*;*;;;527'440;178'511;651;▲;▲
8501069;85;1069;4;L'Asse;6;;ASSE;66;NStCM;5724;Nyon;VD;*;*;;;505'651;139'678;466;▲;▲
8579077;85;79077;4;L'Auberson, école;17;;;868;TRAVYS/ays;5568;Sainte-Croix;VD;*;*;;;525'605;185'643;1100;▲;▲
8593785;85;93785;4;L'Auberson, ch. des Grangettes;30;;;868;TRAVYS/ays;5568;Sainte-Croix;VD;*;*;;;525'303;185'648;1102;▲;▲
8593783;85;93783;9;L'Auberson, ch. du Carre;24;;;868;TRAVYS/ays;5568;Sainte-Croix;VD;*;*;;;525'763;185'698;1100;▲;▲
8579075;85;79075;8;L'Auberson, musée;17;;;868;TRAVYS/ays;5568;Sainte-Croix;VD;*;*;;;526'032;185'815;1102;▲;▲
8579078;85;79078;2;L'Auberson, La Grand'Borne;26;;;868;TRAVYS/ays;5568;Sainte-Croix;VD;*;*;;;523'812;186'304;1096;▲;▲
8593784;85;93784;7;L'Auberson, Les Sapins;22;;;868;TRAVYS/ays;5568;Sainte-Croix;VD;*;*;;;525'910;185'782;1100;▲;▲
8571784;85;71784;3;L'Auberson, Vers-chez-Gueissaz;30;;;868;TRAVYS/ays;5568;Sainte-Croix;VD;*;*;;;526'825;186'600;1100;▲;▲
8587594;85;87594;8;L'Auberson, Vers-chz-ls-Jaques;30;;;868;TRAVYS/ays;5568;Sainte-Croix;VD;*;*;;;525'029;185'671;1106;▲;▲
8579071;85;79071;7;L'Auberson, Vers-le-Bois;24;;;868;TRAVYS/ays;5568;Sainte-Croix;VD;*;*;;;527'527;186'749;1114;▲;▲
8530125;85;30125;9;L'Ethérolla;11;;;3031;TTY-tce;6084;Hérémence;VS;*;*;;;594'575;112'842;2413;▲;▲
8501763;85;1763;2;L'Etivaz, anc. poste;20;;;801;PAG;5841;Château-d'Oex;VD;*;*;;;577'439;141'432;1137;▲;▲
8580677;85;80677;8;L'Etivaz, village;17;;;801;PAG;5841;Château-d'Oex;VD;*;*;;;577'580;141'345;1160;▲;▲
8501701;85;1701;2;L'Etivaz, Le Bouraz;19;;;801;PAG;5841;Château-d'Oex;VD;*;*;;;576'353;142'448;1111;▲;▲
8501099;85;1099;1;L'Isle;6;;ISLE;29;MBC;5486;L'Isle;VD;*;*;*;;521'300;163'406;666;▲;▲
8595649;85;95649;0;L'Isle, gare;12;;;764;MBC Auto;5486;L'Isle;VD;*;*;;;521'314;163'403;662;▲;▲
8501982;85;1982;8;L'Isle, poste;13;;;801;PAG;5486;L'Isle;VD;*;*;;;521'375;163'475;667;▲;▲
8595661;85;95661;5;L'Isle, Les Tigneuses;21;;;764;MBC Auto;5486;L'Isle;VD;*;*;;;521'496;163'740;663;▲;▲
8501560;85;1560;2;La Bâtiaz;9;;BATI;61;TMR-mc;6136;Martigny;VS;*;;;;571'475;106'265;465;▲;▲
8501493;85;1493;6;La Barboleuse;13;;BARB;39;TPC-bvb;5405;Gryon;VD;*;*;;;571'626;125'770;1210;▲;▲
8530040;85;30040;0;La Barboleuse TVG;17;;;3013;TVGD;5405;Gryon;VD;*;*;;;572'116;125'879;1219;▲;▲
8501703;85;1703;8;La Barboleuse, bif. Alpe Chaux;30;;;852;TPC/Autbvb;5405;Gryon;VD;*;*;;;573'847;125'723;1260;▲;▲
8587098;85;87098;0;La Barboleuse, gare;19;;;852;TPC/Autbvb;5405;Gryon;VD;*;*;;;571'678;125'817;1210;▲;▲
8579117;85;79117;8;La Barboleuse, rte de Bovonne;29;;;852;TPC/Autbvb;5402;Bex;VD;*;*;;;575'116;125'675;1294;▲;▲
8501708;85;1708;7;La Barboleuse, Chez Sylvie;26;;;852;TPC/Autbvb;5405;Gryon;VD;*;*;;;573'400;125'700;1220;▲;▲
8501709;85;1709;5;La Barboleuse, Combe à Jordan;29;;;852;TPC/Autbvb;5402;Bex;VD;*;*;;;575'676;126'001;1366;▲;▲
8579118;85;79118;6;La Barboleuse, La Benjamine;27;;;852;TPC/Autbvb;5402;Bex;VD;*;*;;;575'645;125'833;1345;▲;▲
8501710;85;1710;3;La Barboleuse, Roseires;23;;;852;TPC/Autbvb;5405;Gryon;VD;*;*;;;572'601;125'895;1233;▲;▲
8579116;85;79116;0;La Barboleuse,téléc. Les Chaux;30;;;852;TPC/Autbvb;5405;Gryon;VD;*;*;;;572'094;125'857;1215;▲;▲
8530171;85;30171;3;La Barmaz;9;;;245;CMA;6253;Crans-Montana;VS;*;*;;;605'295;132'204;1938;▲;▲
8501254;85;1254;2;La Baume;8;;BAUM;155;MVR-vcp;5882;Chardonne;VD;*;*;;*;553'435;147'757;700;▲;▲
8530616;85;30616;7;La Belotte (lac);16;;;184;CGN;6616;Collonge-Bellerive;GE;*;*;;;503'713;121'259;373;▲;▲
8583697;85;83697;3;La Brévine, bif. Chobert;24;;;801;PAG;6432;La Brévine;NE;*;*;;;536'854;204'096;1057;▲;▲
8583698;85;83698;1;La Brévine, bif. Petit Baillod;30;;;801;PAG;6432;La Brévine;NE;*;*;;;536'691;201'699;1116;▲;▲
8571867;85;71867;6;La Brévine, ch. du Baillod;26;;;801;PAG;6432;La Brévine;NE;*;*;;;536'445;202'472;1106;▲;▲
8504750;85;4750;6;La Brévine, poste;17;;;801;PAG;6432;La Brévine;NE;*;*;;;536'753;203'661;1044;▲;▲
8571866;85;71866;8;La Brévine, Bois-de-l'Halle;27;;;801;PAG;6432;La Brévine;NE;*;*;;;536'772;200'996;1108;▲;▲
8579795;85;79795;1;La Brévine, La Bonne-Fontaine;29;;;801;PAG;6432;La Brévine;NE;*;*;;;536'200;204'150;1061;▲;▲
8530088;85;30088;9;La Breya;8;;;3024;TLFC;6034;Orsières;VS;*;*;;;574'023;96'737;2184;▲;▲
8504291;85;4291;1;La Brinaz;9;;BRIN;97;TRAVYS-ysc;5922;Montagny-près-Yverdon;VD;*;*;;;537'504;182'918;441;▲;▲
8570981;85;70981;6;La Caffe, bif.;14;;;801;PAG;6137;Martigny-Combe;VS;*;*;;;567'587;101'728;1256;▲;▲
8570988;85;70988;1;La Caffe, hameau;16;;;801;PAG;6137;Martigny-Combe;VS;*;*;;;567'471;101'647;1279;▲;▲
8530850;85;30850;2;La Cauma;8;;;3044;BWA;3616;Waltensburg/Vuorz;GR;*;*;;;723'957;184'482;2247;▲;▲
8571817;85;71817;1;La Châtagne, anc. poste;23;;;801;PAG;6432;La Brévine;NE;*;*;;;539'326;204'504;1051;▲;▲
8571816;85;71816;3;La Châtagne, Combe-la Racine;28;;;801;PAG;6432;La Brévine;NE;*;*;;;538'137;203'778;1056;▲;▲
8571818;85;71818;9;La Châtagne, Crêt-la Châtagne;29;;;801;PAG;6432;La Brévine;NE;*;*;;;540'238;205'103;1070;▲;▲
8583696;85;83696;5;La Châtagne, Milieu des Prés;28;;;801;PAG;6432;La Brévine;NE;*;*;;;539'748;204'787;1062;▲;▲
8501057;85;1057;9;La Chèvrerie-Monteret;21;;CHMO;66;NStCM;5702;Arzier-Le Muids;VD;*;*;;;503'562;144'898;970;▲;▲
8501393;85;1393;8;La Chaudanne-Les Moulins;24;;CHAU;64;MOB;5842;Rossinière;VD;*;*;;;573'750;146'145;886;▲;▲
8570134;85;70134;2;La Chaux (Cossonay), village;28;;;764;MBC Auto;5474;La Chaux (Cossonay);VD;*;*;;;525'975;163'125;554;▲;▲
8570133;85;70133;4;La Chaux (Cossonay), Ittens;27;;;764;MBC Auto;5474;La Chaux (Cossonay);VD;*;*;;;526'225;163'000;563;▲;▲
8530103;85;30103;6;La Chaux VS;11;;;311;TV;6031;Bagnes;VS;*;*;;;586'978;103'178;2273;▲;▲
8500181;85;181;8;La Chaux-d'Abel;15;;CHXA;43;CJ;435;La Ferrière;BE;*;*;;;559'053;222'558;994;▲;▲
8530090;85;30090;5;La Chaux-de-Bavon;17;;;3025;TVL-tcbb;6033;Liddes;VS;*;*;;;577'687;92'697;2050;▲;▲
8593652;85;93652;6;La Chaux-de-F, Abraham-Robert;29;La Chaux-de-Fonds, Abraham-Robert;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;553'040;215'489;1035;▲;▲
8587358;85;87358;8;La Chaux-de-F, Allée du Quartz;30;La Chaux-de-Fonds, Allée du Quartz;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;552'300;215'250;990;▲;▲
8593658;85;93658;3;La Chaux-de-F, Armes-Réunies;28;La Chaux-de-Fonds, Armes-Réunies;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;553'214;216'660;997;▲;▲
8593677;85;93677;3;La Chaux-de-F, Beaux-Dimanches;30;La Chaux-de-Fonds, Beaux-Dimanches;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;553'666;216'061;1026;▲;▲
8593665;85;93665;8;La Chaux-de-F, Bibliothèque;27;La Chaux-de-Fonds, Bibliothèque;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;553'448;217'162;1008;▲;▲
8593626;85;93626;0;La Chaux-de-F, Blaise-Cendrars;30;La Chaux-de-Fonds, Blaise-Cendrars;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;551'906;215'713;1012;▲;▲
8593663;85;93663;3;La Chaux-de-F, Bois Pt Château;30;La Chaux-de-Fonds, Bois Petit Château;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;553'354;217'261;1018;▲;▲
8593629;85;93629;4;La Chaux-de-F, Bonne-Fontaine;29;La Chaux-de-Fonds, Bonne-Fontaine;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;552'174;215'673;1002;▲;▲
8593638;85;93638;5;La Chaux-de-F, Cernil-Antoine;29;La Chaux-de-Fonds, Cernil-Antoine;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;552'595;216'298;1008;▲;▲
8593630;85;93630;2;La Chaux-de-F, Châpeau Râblé;28;La Chaux-de-Fonds, Châpeau Râblé;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;552'176;216'601;1078;▲;▲
8593711;85;93711;0;La Chaux-de-F, Chemin blanc;27;La Chaux-de-Fonds, Chemin blanc;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;554'872;217'894;989;▲;▲
8588214;85;88214;2;La Chaux-de-F, Combe-à-l'Ours;29;La Chaux-de-Fonds, Combe-à-l'Ours;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;551'641;214'948;990;▲;▲
8594499;85;94499;1;La Chaux-de-F, Eplatures Nord;29;La Chaux-de-Fonds, Eplatures Nord;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;551'712;215'564;1016;▲;▲
8587721;85;87721;7;La Chaux-de-F, Eplatures-Jaune;30;La Chaux-de-Fonds, Eplatures-Jaune;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;551'769;215'355;1006;▲;▲
8593693;85;93693;0;La Chaux-de-F, F.-Courvoisier;29;La Chaux-de-Fonds, Fritz Courvoisier;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;554'177;217'183;998;▲;▲
8593649;85;93649;2;La Chaux-de-F, Jacob-Brandt;27;La Chaux-de-Fonds, Jacob-Brandt;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;552'953;215'913;1007;▲;▲
8593708;85;93708;6;La Chaux-de-F, L'Eplattenier;28;La Chaux-de-Fonds, L'Eplattenier;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;554'678;217'390;1044;▲;▲
8593628;85;93628;6;La Chaux-de-F, Lycée Bl.-C.Sud;30;La Chaux-de-Fonds, Lycée Bl.-C.Sud;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;552'138;216'138;1045;▲;▲
8593633;85;93633;6;La Chaux-de-F, Lycée-Blaise-C;29;La Chaux-de-Fonds, Lycée-Blaise-Cendrars;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;552'248;216'421;1058;▲;▲
8593694;85;93694;8;La Chaux-de-F, Parc des sports;30;La Chaux-de-Fonds, Parc des sports;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;554'194;218'077;999;▲;▲
8593637;85;93637;7;La Chaux-de-F, Paysans-Horlog.;30;La Chaux-de-Fonds, Paysans-Horlogers;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;552'526;215'414;1013;▲;▲
8593687;85;93687;2;La Chaux-de-F, Perret-Gentil;28;La Chaux-de-Fonds, Perret-Gentil;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;553'957;217'785;997;▲;▲
8593660;85;93660;9;La Chaux-de-F, Point-du-jour;28;La Chaux-de-Fonds, Point-du-jour;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;553'254;217'870;1080;▲;▲
8593702;85;93702;9;La Chaux-de-F, Ptes Crosettes;29;La Chaux-de-Fonds, Petites Crosettes;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;554'424;216'433;1007;▲;▲
8593634;85;93634;4;La Chaux-de-F, Tricentenaire;28;La Chaux-de-Fonds, Tricentenaire;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;552'258;216'098;1012;▲;▲
8593641;85;93641;9;La Chaux-de-F, Villa Turque;27;La Chaux-de-Fonds, Villa Turque;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;552'697;216'671;1030;▲;▲
8593707;85;93707;8;La Chaux-de-F,Prés-de-la-Ronde;30;La Chaux-de-Fonds, Prés-de-la-Ronde;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;554'633;217'864;981;▲;▲
8593667;85;93667;4;La Chaux-de-F,Stavay-Mollondin;30;La Chaux-de-Fonds, Stavay-Mollondin;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;553'474;217'477;1025;▲;▲
8504314;85;4314;1;La Chaux-de-Fonds;17;;CF;11;CFF;6421;La Chaux-de-Fonds;NE;*;*;*;*;553'493;216'587;994;▲;▲
8519311;85;19311;0;La Chaux-de-Fonds [voie 1];26;;;43;CJ;6421;La Chaux-de-Fonds;NE;*;;;;553'461;216'588;994;▲;▲
8519348;85;19348;2;La Chaux-de-Fonds [voie 2];26;;;44;TRN-cmn;6421;La Chaux-de-Fonds;NE;*;;;;553'468;216'579;994;▲;▲
8515314;85;15314;8;La Chaux-de-Fonds Nord;22;;CFN;11;CFF;6421;La Chaux-de-Fonds;NE;*;;;;553'831;216'730;999;▲;▲
8504321;85;4321;6;La Chaux-de-Fonds Ouest;23;;CFO;11;CFF;6421;La Chaux-de-Fonds;NE;*;;;;552'510;215'804;1001;▲;▲
8500184;85;184;2;La Chaux-de-Fonds-Est;21;;CFES;43;CJ;6421;La Chaux-de-Fonds;NE;*;*;;*;554'343;217'118;1012;▲;▲
8504381;85;4381;0;La Chaux-de-Fonds-Grenier;25;;CFG;44;TRN-cmn;6421;La Chaux-de-Fonds;NE;*;*;;;554'077;216'704;1014;▲;▲
8504739;85;4739;9;La Chaux-de-Fonds, bif. Bul-Va;30;;;801;PAG;6421;La Chaux-de-Fonds;NE;*;*;;;554'276;219'062;1057;▲;▲
8593701;85;93701;1;La Chaux-de-Fonds, collège;26;;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;554'416;217'676;982;▲;▲
8504764;85;4764;7;La Chaux-de-Fonds, gare;23;;;801;PAG;6421;La Chaux-de-Fonds;NE;*;*;;;553'362;216'597;991;▲;▲
8593654;85;93654;2;La Chaux-de-Fonds, Abeille;26;;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;553'089;216'789;1008;▲;▲
8593643;85;93643;5;La Chaux-de-Fonds, Ami-Girard;29;;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;552'758;216'436;1008;▲;▲
8593710;85;93710;2;La Chaux-de-Fonds, Arêtes;25;;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;554'857;217'274;1056;▲;▲
8593625;85;93625;2;La Chaux-de-Fonds, Arc-en-Ciel;30;;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;551'886;215'808;1018;▲;▲
8593670;85;93670;8;La Chaux-de-Fonds, Balancier;28;;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;553'492;216'801;989;▲;▲
8571889;85;71889;0;La Chaux-de-Fonds, Bassets-Cr;29;;;801;PAG;6421;La Chaux-de-Fonds;NE;*;*;;;553'878;219'408;1058;▲;▲
8593679;85;93679;9;La Chaux-de-Fonds, Bel-Air;26;;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;553'752;217'880;1022;▲;▲
8593656;85;93656;7;La Chaux-de-Fonds, Bougillons;29;;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;553'181;215'556;1041;▲;▲
8593627;85;93627;8;La Chaux-de-Fonds, Breguet;26;;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;552'048;215'928;1021;▲;▲
8571894;85;71894;0;La Chaux-de-Fonds, Brenetets;28;;;801;PAG;6421;La Chaux-de-Fonds;NE;*;*;;;553'425;220'803;941;▲;▲
8593623;85;93623;7;La Chaux-de-Fonds, Cartier;26;;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;550'698;214'306;1018;▲;▲
8593715;85;93715;1;La Chaux-de-Fonds, Cerisier;27;;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;555'366;215'945;1088;▲;▲
8593689;85;93689;8;La Chaux-de-Fonds, Chapelle;27;;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;554'052;217'018;989;▲;▲
8593705;85;93705;2;La Chaux-de-Fonds, Charrière;28;;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;554'577;218'238;1007;▲;▲
8593681;85;93681;5;La Chaux-de-Fonds, Chasseral;28;;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;553'785;218'128;1040;▲;▲
8593676;85;93676;5;La Chaux-de-Fonds, Citadelle;28;;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;553'651;217'692;1024;▲;▲
8593691;85;93691;4;La Chaux-de-Fonds, Cluse;24;;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;554'174;216'731;997;▲;▲
8571887;85;71887;4;La Chaux-de-Fonds, Combettes;28;;;801;PAG;6421;La Chaux-de-Fonds;NE;*;*;;;554'176;218'614;1032;▲;▲
8593675;85;93675;7;La Chaux-de-Fonds, Coullery;27;;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;553'637;216'964;989;▲;▲
8593664;85;93664;1;La Chaux-de-Fonds, Crêt-Rossel;30;;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;553'417;217'935;1049;▲;▲
8593686;85;93686;4;La Chaux-de-Fonds, Crêtets;26;;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;553'954;216'501;1027;▲;▲
8593662;85;93662;5;La Chaux-de-Fonds, Doubs;24;;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;553'285;217'130;1015;▲;▲
8593657;85;93657;5;La Chaux-de-Fonds, Electrices;29;;;792;TRN/tc;6421;La Chaux-de-Fonds;NE;*;*;;;553'213;217'534;1050;▲;▲
